2501.00 1.20 -5.13 -21.72
2501.01 1.20 -5.14 -21.73
2501.02 1.20 -5.15 -21.74
2501.03 1.20 -5.16 -21.75
2501.04 1.19 -5.17 -21.76
2501.05 1.19 -5.18 -21.77
2501.06 1.19 -5.19 -21.78
2501.07 1.19 -5.20 -21.78
2501.08 1.18 -5.21 -21.79
2501.09 1.18 -5.21 -21.80
2501.10 1.18 -5.22 -21.80
2501.11 1.17 -5.23 -21.81
2501.12 1.17 -5.23 -21.82
2501.13 1.16 -5.24 -21.82
2501.14 1.16 -5.24 -21.83
2501.15 1.15 -5.25 -21.83
2501.16 1.15 -5.25 -21.83
2501.17 1.14 -5.26 -21.84
2501.18 1.14 -5.26 -21.84
2501.19 1.13 -5.26 -21.84
2501.20 1.13 -5.26 -21.84
2501.21 1.12 -5.26 -21.84
2501.22 1.12 -5.26 -21.84
2501.23 1.11 -5.26 -21.84
2501.24 1.11 -5.26 -21.84
2501.25 1.10 -5.26 -21.84
2501.26 1.10 -5.26 -21.83
2501.27 1.09 -5.25 -21.83
2501.28 1.09 -5.25 -21.83
2501.29 1.08 -5.25 -21.82
2501.30 1.07 -5.24 -21.82
2501.31 1.07 -5.24 -21.81
2501.32 1.06 -5.23 -21.81
2501.33 1.06 -5.23 -21.80
2501.34 1.05 -5.22 -21.79
2501.35 1.05 -5.21 -21.79
2501.36 1.04 -5.21 -21.78
2501.37 1.04 -5.20 -21.77
2501.38 1.03 -5.19 -21.76
2501.39 1.03 -5.18 -21.75
2501.40 1.02 -5.17 -21.74
2501.41 1.02 -5.16 -21.73
2501.42 1.02 -5.15 -21.72
2501.43 1.01 -5.14 -21.71
2501.44 1.01 -5.13 -21.70
2501.45 1.01 -5.12 -21.69
2501.46 1.00 -5.11 -21.68
2501.47 1.00 -5.10 -21.67
2501.48 1.00 -5.09 -21.66
2501.49 1.00 -5.08 -21.64
2501.50 0.99 -5.07 -21.63
2501.51 0.99 -5.06 -21.62
2501.52 0.99 -5.04 -21.61
2501.53 0.99 -5.03 -21.60
2501.54 0.99 -5.02 -21.59
2501.55 0.99 -5.01 -21.58
2501.56 0.99 -5.00 -21.56
2501.57 0.99 -4.99 -21.55
2501.58 0.99 -4.98 -21.54
2501.59 0.99 -4.97 -21.53
2501.60 0.99 -4.96 -21.52
2501.61 1.00 -4.95 -21.51
2501.62 1.00 -4.94 -21.50
2501.63 1.00 -4.93 -21.49
2501.64 1.00 -4.92 -21.49
2501.65 1.01 -4.91 -21.48
2501.66 1.01 -4.90 -21.47
2501.67 1.02 -4.90 -21.46
2501.68 1.02 -4.89 -21.46
2501.69 1.02 -4.88 -21.45
2501.70 1.03 -4.88 -21.44
2501.71 1.03 -4.87 -21.44
2501.72 1.04 -4.87 -21.44
2501.73 1.04 -4.86 -21.43
2501.74 1.05 -4.86 -21.43
2501.75 1.06 -4.85 -21.43
2501.76 1.06 -4.85 -21.43
2501.77 1.07 -4.85 -21.42
2501.78 1.07 -4.85 -21.42
2501.79 1.08 -4.85 -21.43
2501.80 1.09 -4.85 -21.43
2501.81 1.09 -4.85 -21.43
2501.82 1.10 -4.85 -21.43
2501.83 1.11 -4.85 -21.43
2501.84 1.11 -4.86 -21.44
2501.85 1.12 -4.86 -21.44
2501.86 1.12 -4.86 -21.45
2501.87 1.13 -4.87 -21.45
2501.88 1.14 -4.87 -21.46
2501.89 1.14 -4.88 -21.47
2501.90 1.15 -4.89 -21.48
2501.91 1.15 -4.89 -21.48
2501.92 1.16 -4.90 -21.49
2501.93 1.16 -4.91 -21.50
2501.94 1.17 -4.92 -21.51
2501.95 1.17 -4.93 -21.52
2501.96 1.18 -4.94 -21.53
2501.97 1.18 -4.95 -21.54
2501.98 1.18 -4.96 -21.55
2501.99 1.19 -4.97 -21.56
2502.00 1.19 -4.98 -21.57
2502.01 1.19 -4.99 -21.58
2502.02 1.19 -5.00 -21.59
2502.03 1.20 -5.01 -21.61
2502.04 1.20 -5.02 -21.62
2502.05 1.20 -5.03 -21.63
2502.06 1.20 -5.05 -21.64
2502.07 1.20 -5.06 -21.65
2502.08 1.20 -5.07 -21.66
2502.09 1.20 -5.08 -21.67
2502.10 1.20 -5.09 -21.68
2502.11 1.20 -5.10 -21.70
2502.12 1.20 -5.11 -21.71
2502.13 1.20 -5.12 -21.72
2502.14 1.20 -5.13 -21.73
2502.15 1.19 -5.14 -21.74
2502.16 1.19 -5.15 -21.74
2502.17 1.19 -5.16 -21.75
2502.18 1.19 -5.17 -21.76
2502.19 1.18 -5.18 -21.77
2502.20 1.18 -5.19 -21.78
2502.21 1.18 -5.20 -21.78
2502.22 1.17 -5.20 -21.79
2502.23 1.17 -5.21 -21.80
2502.24 1.17 -5.22 -21.80
2502.25 1.16 -5.22 -21.81
2502.26 1.16 -5.23 -21.81
2502.27 1.15 -5.23 -21.82
2502.28 1.15 -5.23 -21.82
2502.29 1.14 -5.24 -21.82
2502.30 1.14 -5.24 -21.82
2502.31 1.13 -5.24 -21.83
2502.32 1.13 -5.24 -21.83
2502.33 1.12 -5.24 -21.83
2502.34 1.12 -5.24 -21.83
2502.35 1.11 -5.24 -21.83
2502.36 1.11 -5.24 -21.83
2502.37 1.10 -5.24 -21.82
2502.38 1.10 -5.24 -21.82
2502.39 1.09 -5.24 -21.82
2502.40 1.08 -5.23 -21.81
2502.41 1.08 -5.23 -21.81
2502.42 1.07 -5.23 -21.81
2502.43 1.07 -5.22 -21.80
2502.44 1.06 -5.22 -21.79
2502.45 1.06 -5.21 -21.79
2502.46 1.05 -5.20 -21.78
2502.47 1.05 -5.20 -21.77
2502.48 1.04 -5.19 -21.77
2502.49 1.04 -5.18 -21.76
2502.50 1.03 -5.17 -21.75
2502.51 1.03 -5.16 -21.74
2502.52 1.02 -5.16 -21.73
2502.53 1.02 -5.15 -21.72
2502.54 1.02 -5.14 -21.71
2502.55 1.01 -5.13 -21.70
2502.56 1.01 -5.12 -21.69
2502.57 1.01 -5.11 -21.68
2502.58 1.00 -5.10 -21.67
2502.59 1.00 -5.08 -21.66
2502.60 1.00 -5.07 -21.65
2502.61 1.00 -5.06 -21.63
2502.62 0.99 -5.05 -21.62
2502.63 0.99 -5.04 -21.61
2502.64 0.99 -5.03 -21.60
2502.65 0.99 -5.02 -21.59
2502.66 0.99 -5.01 -21.58
2502.67 0.99 -5.00 -21.57
2502.68 0.99 -4.98 -21.55
2502.69 0.99 -4.97 -21.54
2502.70 0.99 -4.96 -21.53
2502.71 0.99 -4.95 -21.52
2502.72 0.99 -4.94 -21.51
2502.73 1.00 -4.93 -21.50
2502.74 1.00 -4.92 -21.49
2502.75 1.00 -4.91 -21.48
2502.76 1.00 -4.90 -21.47
2502.77 1.01 -4.90 -21.47
2502.78 1.01 -4.89 -21.46
2502.79 1.01 -4.88 -21.45
2502.80 1.02 -4.87 -21.45
2502.81 1.02 -4.87 -21.44
2502.82 1.03 -4.86 -21.43
2502.83 1.03 -4.85 -21.43
2502.84 1.04 -4.85 -21.42
2502.85 1.04 -4.85 -21.42
2502.86 1.05 -4.84 -21.42
2502.87 1.05 -4.84 -21.42
2502.88 1.06 -4.84 -21.41
2502.89 1.07 -4.83 -21.41
2502.90 1.07 -4.83 -21.41
2502.91 1.08 -4.83 -21.41
2502.92 1.08 -4.83 -21.42
2502.93 1.09 -4.83 -21.42
2502.94 1.10 -4.83 -21.42
2502.95 1.10 -4.84 -21.42
2502.96 1.11 -4.84 -21.43
2502.97 1.12 -4.84 -21.43
2502.98 1.12 -4.85 -21.44
2502.99 1.13 -4.85 -21.44
2503.00 1.13 -4.86 -21.45
2503.01 1.14 -4.86 -21.46
2503.02 1.14 -4.87 -21.46
2503.03 1.15 -4.88 -21.47
2503.04 1.15 -4.88 -21.48
2503.05 1.16 -4.89 -21.49
2503.06 1.16 -4.90 -21.50
2503.07 1.17 -4.91 -21.51
2503.08 1.17 -4.92 -21.52
2503.09 1.18 -4.93 -21.53
2503.10 1.18 -4.94 -21.54
2503.11 1.18 -4.95 -21.55
2503.12 1.19 -4.96 -21.56
2503.13 1.19 -4.97 -21.57
2503.14 1.19 -4.98 -21.58
2503.15 1.19 -4.99 -21.59
2503.16 1.19 -5.00 -21.60
2503.17 1.20 -5.02 -21.62
2503.18 1.20 -5.03 -21.63
2503.19 1.20 -5.04 -21.64
2503.20 1.20 -5.05 -21.65
2503.21 1.20 -5.06 -21.66
2503.22 1.20 -5.07 -21.67
2503.23 1.20 -5.08 -21.68
2503.24 1.20 -5.09 -21.69
2503.25 1.20 -5.10 -21.70
2503.26 1.19 -5.11 -21.71
2503.27 1.19 -5.12 -21.72
2503.28 1.19 -5.13 -21.73
2503.29 1.19 -5.14 -21.74
2503.30 1.19 -5.15 -21.75
2503.31 1.18 -5.16 -21.76
2503.32 1.18 -5.17 -21.76
2503.33 1.18 -5.18 -21.77
2503.34 1.17 -5.18 -21.78
2503.35 1.17 -5.19 -21.78
2503.36 1.16 -5.20 -21.79
2503.37 1.16 -5.20 -21.80
2503.38 1.16 -5.21 -21.80
2503.39 1.15 -5.21 -21.80
2503.40 1.15 -5.22 -21.81
2503.41 1.14 -5.22 -21.81
2503.42 1.14 -5.22 -21.81
2503.43 1.13 -5.22 -21.81
2503.44 1.13 -5.23 -21.82
2503.45 1.12 -5.23 -21.82
2503.46 1.12 -5.23 -21.82
2503.47 1.11 -5.23 -21.81
2503.48 1.11 -5.23 -21.81
2503.49 1.10 -5.23 -21.81
2503.50 1.10 -5.22 -21.81
2503.51 1.09 -5.22 -21.81
2503.52 1.08 -5.22 -21.80
2503.53 1.08 -5.21 -21.80
2503.54 1.07 -5.21 -21.79
2503.55 1.07 -5.20 -21.79
2503.56 1.06 -5.20 -21.78
2503.57 1.06 -5.19 -21.78
2503.58 1.05 -5.19 -21.77
2503.59 1.05 -5.18 -21.76
2503.60 1.04 -5.17 -21.76
2503.61 1.04 -5.17 -21.75
2503.62 1.03 -5.16 -21.74
2503.63 1.03 -5.15 -21.73
2503.64 1.02 -5.14 -21.72
2503.65 1.02 -5.13 -21.71
2503.66 1.02 -5.12 -21.70
2503.67 1.01 -5.11 -21.69
2503.68 1.01 -5.10 -21.68
2503.69 1.00 -5.09 -21.67
2503.70 1.00 -5.08 -21.66
2503.71 1.00 -5.07 -21.65
2503.72 1.00 -5.06 -21.64
2503.73 0.99 -5.05 -21.62
2503.74 0.99 -5.04 -21.61
2503.75 0.99 -5.03 -21.60
2503.76 0.99 -5.02 -21.59
2503.77 0.99 -5.00 -21.58
2503.78 0.99 -4.99 -21.57
2503.79 0.99 -4.98 -21.56
2503.80 0.99 -4.97 -21.54
2503.81 0.99 -4.96 -21.53
2503.82 0.99 -4.95 -21.52
2503.83 0.99 -4.94 -21.51
2503.84 0.99 -4.93 -21.50
2503.85 0.99 -4.92 -21.49
2503.86 1.00 -4.91 -21.48
2503.87 1.00 -4.90 -21.47
2503.88 1.00 -4.89 -21.47
2503.89 1.00 -4.88 -21.46
2503.90 1.01 -4.87 -21.45
2503.91 1.01 -4.87 -21.44
2503.92 1.02 -4.86 -21.44
2503.93 1.02 -4.85 -21.43
2503.94 1.02 -4.85 -21.42
2503.95 1.03 -4.84 -21.42
2503.96 1.03 -4.84 -21.41
2503.97 1.04 -4.83 -21.41
2503.98 1.05 -4.83 -21.41
2503.99 1.05 -4.82 -21.41
2504.00 1.06 -4.82 -21.40
2504.01 1.06 -4.82 -21.40
2504.02 1.07 -4.82 -21.40
2504.03 1.08 -4.82 -21.40
2504.04 1.08 -4.82 -21.40
2504.05 1.09 -4.82 -21.41
2504.06 1.09 -4.82 -21.41
2504.07 1.10 -4.82 -21.41
2504.08 1.11 -4.82 -21.42
2504.09 1.11 -4.83 -21.42
2504.10 1.12 -4.83 -21.43
2504.11 1.12 -4.84 -21.43
2504.12 1.13 -4.84 -21.44
2504.13 1.14 -4.85 -21.44
2504.14 1.14 -4.85 -21.45
2504.15 1.15 -4.86 -21.46
2504.16 1.15 -4.87 -21.47
2504.17 1.16 -4.88 -21.48
2504.18 1.16 -4.88 -21.48
2504.19 1.17 -4.89 -21.49
2504.20 1.17 -4.90 -21.50
2504.21 1.17 -4.91 -21.51
2504.22 1.18 -4.92 -21.52
2504.23 1.18 -4.93 -21.54
2504.24 1.18 -4.94 -21.55
2504.25 1.19 -4.95 -21.56
2504.26 1.19 -4.96 -21.57
2504.27 1.19 -4.98 -21.58
2504.28 1.19 -4.99 -21.59
2504.29 1.19 -5.00 -21.60
2504.30 1.20 -5.01 -21.61
2504.31 1.20 -5.02 -21.62
2504.32 1.20 -5.03 -21.64
2504.33 1.20 -5.04 -21.65
2504.34 1.20 -5.05 -21.66
2504.35 1.20 -5.07 -21.67
2504.36 1.20 -5.08 -21.68
2504.37 1.19 -5.09 -21.69
2504.38 1.19 -5.10 -21.70
2504.39 1.19 -5.11 -21.71
2504.40 1.19 -5.12 -21.72
2504.41 1.19 -5.13 -21.73
2504.42 1.18 -5.13 -21.74
2504.43 1.18 -5.14 -21.74
2504.44 1.18 -5.15 -21.75
2504.45 1.18 -5.16 -21.76
2504.46 1.17 -5.17 -21.77
2504.47 1.17 -5.17 -21.77
2504.48 1.16 -5.18 -21.78
2504.49 1.16 -5.19 -21.78
2504.50 1.16 -5.19 -21.79
2504.51 1.15 -5.19 -21.79
2504.52 1.15 -5.20 -21.79
2504.53 1.14 -5.20 -21.80
2504.54 1.14 -5.21 -21.80
2504.55 1.13 -5.21 -21.80
2504.56 1.13 -5.21 -21.80
2504.57 1.12 -5.21 -21.80
2504.58 1.12 -5.21 -21.80
2504.59 1.11 -5.21 -21.80
2504.60 1.11 -5.21 -21.80
2504.61 1.10 -5.21 -21.80
2504.62 1.09 -5.21 -21.80
2504.63 1.09 -5.20 -21.80
2504.64 1.08 -5.20 -21.79
2504.65 1.08 -5.20 -21.79
2504.66 1.07 -5.19 -21.78
2504.67 1.07 -5.19 -21.78
2504.68 1.06 -5.18 -21.77
2504.69 1.06 -5.18 -21.77
2504.70 1.05 -5.17 -21.76
2504.71 1.05 -5.17 -21.75
2504.72 1.04 -5.16 -21.74
2504.73 1.04 -5.15 -21.74
2504.74 1.03 -5.14 -21.73
2504.75 1.03 -5.13 -21.72
2504.76 1.02 -5.13 -21.71
2504.77 1.02 -5.12 -21.70
2504.78 1.02 -5.11 -21.69
2504.79 1.01 -5.10 -21.68
2504.80 1.01 -5.09 -21.67
2504.81 1.00 -5.08 -21.66
2504.82 1.00 -5.07 -21.65
2504.83 1.00 -5.06 -21.64
2504.84 1.00 -5.05 -21.63
2504.85 0.99 -5.04 -21.62
2504.86 0.99 -5.02 -21.60
2504.87 0.99 -5.01 -21.59
2504.88 0.99 -5.00 -21.58
2504.89 0.99 -4.99 -21.57
2504.90 0.99 -4.98 -21.56
2504.91 0.99 -4.97 -21.55
2504.92 0.99 -4.96 -21.54
2504.93 0.99 -4.95 -21.53
2504.94 0.99 -4.94 -21.51
2504.95 0.99 -4.93 -21.50
2504.96 0.99 -4.92 -21.49
2504.97 0.99 -4.91 -21.48
2504.98 0.99 -4.90 -21.47
2504.99 1.00 -4.89 -21.47
2505.00 1.00 -4.88 -21.46
2505.01 1.00 -4.87 -21.45
2505.02 1.01 -4.86 -21.44
2505.03 1.01 -4.85 -21.43
2505.04 1.01 -4.85 -21.43
2505.05 1.02 -4.84 -21.42
2505.06 1.02 -4.83 -21.42
2505.07 1.03 -4.83 -21.41
2505.08 1.03 -4.82 -21.41
2505.09 1.04 -4.82 -21.40
2505.10 1.04 -4.81 -21.40
2505.11 1.05 -4.81 -21.40
2505.12 1.06 -4.81 -21.39
2505.13 1.06 -4.81 -21.39
2505.14 1.07 -4.80 -21.39
2505.15 1.07 -4.80 -21.39
2505.16 1.08 -4.80 -21.39
2505.17 1.09 -4.80 -21.40
2505.18 1.09 -4.81 -21.40
2505.19 1.10 -4.81 -21.40
2505.20 1.10 -4.81 -21.41
2505.21 1.11 -4.81 -21.41
2505.22 1.12 -4.82 -21.41
2505.23 1.12 -4.82 -21.42
2505.24 1.13 -4.83 -21.43
2505.25 1.13 -4.83 -21.43
2505.26 1.14 -4.84 -21.44
2505.27 1.14 -4.84 -21.45
2505.28 1.15 -4.85 -21.46
2505.29 1.15 -4.86 -21.46
2505.30 1.16 -4.87 -21.47
2505.31 1.16 -4.88 -21.48
2505.32 1.17 -4.89 -21.49
2505.33 1.17 -4.90 -21.50
2505.34 1.18 -4.91 -21.51
2505.35 1.18 -4.92 -21.52
2505.36 1.18 -4.93 -21.53
2505.37 1.18 -4.94 -21.54
2505.38 1.19 -4.95 -21.56
2505.39 1.19 -4.96 -21.57
2505.40 1.19 -4.97 -21.58
2505.41 1.19 -4.98 -21.59
2505.42 1.19 -4.99 -21.60
2505.43 1.19 -5.00 -21.61
2505.44 1.19 -5.01 -21.62
2505.45 1.19 -5.03 -21.63
2505.46 1.19 -5.04 -21.64
2505.47 1.19 -5.05 -21.66
2505.48 1.19 -5.06 -21.67
2505.49 1.19 -5.07 -21.68
2505.50 1.19 -5.08 -21.69
2505.51 1.19 -5.09 -21.70
2505.52 1.19 -5.10 -21.71
2505.53 1.19 -5.11 -21.71
2505.54 1.18 -5.12 -21.72
2505.55 1.18 -5.13 -21.73
2505.56 1.18 -5.13 -21.74
2505.57 1.17 -5.14 -21.75
2505.58 1.17 -5.15 -21.75
2505.59 1.17 -5.16 -21.76
2505.60 1.16 -5.16 -21.76
2505.61 1.16 -5.17 -21.77
2505.62 1.16 -5.17 -21.77
2505.63 1.15 -5.18 -21.78
2505.64 1.15 -5.18 -21.78
2505.65 1.14 -5.19 -21.79
2505.66 1.14 -5.19 -21.79
2505.67 1.13 -5.19 -21.79
2505.68 1.13 -5.19 -21.79
2505.69 1.12 -5.19 -21.79
2505.70 1.12 -5.20 -21.79
2505.71 1.11 -5.20 -21.79
2505.72 1.11 -5.19 -21.79
2505.73 1.10 -5.19 -21.79
2505.74 1.09 -5.19 -21.79
2505.75 1.09 -5.19 -21.78
2505.76 1.08 -5.19 -21.78
2505.77 1.08 -5.18 -21.78
2505.78 1.07 -5.18 -21.77
2505.79 1.07 -5.17 -21.77
2505.80 1.06 -5.17 -21.76
2505.81 1.06 -5.16 -21.76
2505.82 1.05 -5.16 -21.75
2505.83 1.05 -5.15 -21.74
2505.84 1.04 -5.14 -21.74
2505.85 1.04 -5.14 -21.73
2505.86 1.03 -5.13 -21.72
2505.87 1.03 -5.12 -21.71
2505.88 1.02 -5.11 -21.70
2505.89 1.02 -5.10 -21.69
2505.90 1.02 -5.09 -21.68
2505.91 1.01 -5.09 -21.67
2505.92 1.01 -5.08 -21.66
2505.93 1.00 -5.07 -21.65
2505.94 1.00 -5.06 -21.64
2505.95 1.00 -5.04 -21.63
2505.96 1.00 -5.03 -21.62
2505.97 0.99 -5.02 -21.61
2505.98 0.99 -5.01 -21.60
2505.99 0.99 -5.00 -21.58
2506.00 0.99 -4.99 -21.57
2506.01 0.99 -4.98 -21.56
2506.02 0.99 -4.97 -21.55
2506.03 0.99 -4.96 -21.54
2506.04 0.99 -4.95 -21.53
2506.05 0.99 -4.94 -21.52
2506.06 0.99 -4.93 -21.51
2506.07 0.99 -4.91 -21.50
2506.08 0.99 -4.90 -21.49
2506.09 0.99 -4.89 -21.48
2506.10 0.99 -4.89 -21.47
2506.11 1.00 -4.88 -21.46
2506.12 1.00 -4.87 -21.45
2506.13 1.00 -4.86 -21.44
2506.14 1.01 -4.85 -21.43
2506.15 1.01 -4.84 -21.43
2506.16 1.01 -4.83 -21.42
2506.17 1.02 -4.83 -21.41
2506.18 1.02 -4.82 -21.41
2506.19 1.03 -4.82 -21.40
2506.20 1.03 -4.81 -21.40
2506.21 1.04 -4.81 -21.39
2506.22 1.04 -4.80 -21.39
2506.23 1.05 -4.80 -21.39
2506.24 1.05 -4.80 -21.39
2506.25 1.06 -4.79 -21.38
2506.26 1.06 -4.79 -21.38
2506.27 1.07 -4.79 -21.38
2506.28 1.08 -4.79 -21.39
2506.29 1.08 -4.79 -21.39
2506.30 1.09 -4.79 -21.39
2506.31 1.10 -4.79 -21.39
2506.32 1.10 -4.80 -21.40
2506.33 1.11 -4.80 -21.40
2506.34 1.11 -4.80 -21.40
2506.35 1.12 -4.81 -21.41
2506.36 1.13 -4.81 -21.42
2506.37 1.13 -4.82 -21.42
2506.38 1.14 -4.82 -21.43
2506.39 1.14 -4.83 -21.44
2506.40 1.15 -4.84 -21.44
2506.41 1.15 -4.84 -21.45
2506.42 1.16 -4.85 -21.46
2506.43 1.16 -4.86 -21.47
2506.44 1.17 -4.87 -21.48
2506.45 1.17 -4.88 -21.49
2506.46 1.17 -4.89 -21.50
2506.47 1.18 -4.90 -21.51
2506.48 1.18 -4.91 -21.52
2506.49 1.18 -4.92 -21.53
2506.50 1.18 -4.93 -21.54
2506.51 1.19 -4.94 -21.55
2506.52 1.19 -4.95 -21.57
2506.53 1.19 -4.96 -21.58
2506.54 1.19 -4.98 -21.59
2506.55 1.19 -4.99 -21.60
2506.56 1.19 -5.00 -21.61
2506.57 1.19 -5.01 -21.62
2506.58 1.19 -5.02 -21.63
2506.59 1.19 -5.03 -21.64
2506.60 1.19 -5.04 -21.65
2506.61 1.19 -5.05 -21.66
2506.62 1.19 -5.06 -21.67
2506.63 1.19 -5.07 -21.68
2506.64 1.19 -5.08 -21.69
2506.65 1.18 -5.09 -21.70
2506.66 1.18 -5.10 -21.71
2506.67 1.18 -5.11 -21.72
2506.68 1.18 -5.12 -21.73
2506.69 1.17 -5.13 -21.73
2506.70 1.17 -5.13 -21.74
2506.71 1.17 -5.14 -21.75
2506.72 1.16 -5.15 -21.75
2506.73 1.16 -5.15 -21.76
2506.74 1.15 -5.16 -21.76
2506.75 1.15 -5.16 -21.77
2506.76 1.15 -5.17 -21.77
2506.77 1.14 -5.17 -21.77
2506.78 1.14 -5.17 -21.78
2506.79 1.13 -5.18 -21.78
2506.80 1.13 -5.18 -21.78
2506.81 1.12 -5.18 -21.78
2506.82 1.12 -5.18 -21.78
2506.83 1.11 -5.18 -21.78
2506.84 1.11 -5.18 -21.78
2506.85 1.10 -5.18 -21.78
2506.86 1.09 -5.18 -21.78
2506.87 1.09 -5.18 -21.77
2506.88 1.08 -5.17 -21.77
2506.89 1.08 -5.17 -21.77
2506.90 1.07 -5.17 -21.76
2506.91 1.07 -5.16 -21.76
2506.92 1.06 -5.16 -21.75
2506.93 1.06 -5.15 -21.75
2506.94 1.05 -5.15 -21.74
2506.95 1.05 -5.14 -21.73
2506.96 1.04 -5.13 -21.73
2506.97 1.04 -5.13 -21.72
2506.98 1.03 -5.12 -21.71
2506.99 1.03 -5.11 -21.70
2507.00 1.02 -5.10 -21.69
2507.01 1.02 -5.09 -21.68
2507.02 1.02 -5.08 -21.68
2507.03 1.01 -5.07 -21.67
2507.04 1.01 -5.06 -21.65
2507.05 1.00 -5.05 -21.64
2507.06 1.00 -5.04 -21.63
2507.07 1.00 -5.03 -21.62
2507.08 1.00 -5.02 -21.61
2507.09 0.99 -5.01 -21.60
2507.10 0.99 -5.00 -21.59
2507.11 0.99 -4.99 -21.58
2507.12 0.99 -4.98 -21.57
2507.13 0.99 -4.97 -21.56
2507.14 0.99 -4.96 -21.54
2507.15 0.99 -4.95 -21.53
2507.16 0.99 -4.94 -21.52
2507.17 0.99 -4.93 -21.51
2507.18 0.99 -4.92 -21.50
2507.19 0.99 -4.90 -21.49
2507.20 0.99 -4.89 -21.48
2507.21 0.99 -4.88 -21.47
2507.22 0.99 -4.88 -21.46
2507.23 0.99 -4.87 -21.45
2507.24 1.00 -4.86 -21.44
2507.25 1.00 -4.85 -21.43
2507.26 1.00 -4.84 -21.43
2507.27 1.01 -4.83 -21.42
2507.28 1.01 -4.82 -21.41
2507.29 1.02 -4.82 -21.41
2507.30 1.02 -4.81 -21.40
2507.31 1.02 -4.81 -21.40
2507.32 1.03 -4.80 -21.39
2507.33 1.03 -4.80 -21.39
2507.34 1.04 -4.79 -21.38
2507.35 1.04 -4.79 -21.38
